cc;title;turl;label
8498;They Don't Sell Undies Like These in ${city:capitalized}$ Stores. Shop MeUndies Today.;http://cdn.taboola.com/libtrc/static/thumbnails/63d579c711981d25154cdd5f45b329e9.jpg!-#@2048x1350;960
8499;They Don't Sell Undies Like These in ${city:capitalized}$ Stores. Shop MeUndies Today.;http://cdn.taboola.com/libtrc/static/thumbnails/814dbfb4637f1358753f32519f3326e9.jpg!-#@2048x1350;960
8500;Shop The Underwear That Is 3x Softer Than Cotton.;http://cdn.taboola.com/libtrc/static/thumbnails/23e161b718f3d3f59a985b3de648a28d.jpg!-#@2048x1350;960
8501;Shop The Underwear That Is 3x Softer Than Cotton.;http://cdn.taboola.com/libtrc/static/thumbnails/6972418e3278be01a4cbe2608cdf485f.jpg!-#@2048x1350;960
8502;Flat 90% Off on all Luxury Watches.;http://cdn.taboola.com/libtrc/static/thumbnails/239fecf9665815e96326c659d0653283.jpg!-#@450x550;961
8503;Clarence Sale! Up-to 90% Off on Luxury Watches.;http://cdn.taboola.com/libtrc/static/thumbnails/971e5555f6cf90ec81b3e45cfb517907.jpg!-#@450x550;961
8504;Sale! Get Upto 90% Off on Luxury Watches.;http://cdn.taboola.com/libtrc/static/thumbnails/859cc896a4116ec82c4b932b04777546.jpg!-#@450x550;961
8505;Clarence Sale! Up-to 90% Off on Luxury Watches.;http://cdn.taboola.com/libtrc/static/thumbnails/09c9dd7cefd5326e5b5cd39521b4fb96.jpg!-#@450x550;961
8506;Flat 90% Off on all Luxury Watches.;http://cdn.taboola.com/libtrc/static/thumbnails/0f867cf8a167e5fb7489b8f923299d2c.jpg!-#@450x550;961
8507;${city:capitalized}$: Get the Latest Breaking News from SmartNews!;http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/807418830__eN03MtdE.jpg!-#@724x483;962
8508;${city:capitalized}$: See Why This News App is Winning Over America.;http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/TIB/679531892__Jcx5I3ij.jpg!-#@2120x1414;962
8509;${city:capitalized}$: Tired of Fake News? SmartNews Has the Solution.;http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/648158132__1pSXcqcy.jpg!-#@724x483;962
8510;${city:capitalized}$: The Antidote To Fake News Has Arrived;http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/TIB/679531892__Jcx5I3ij.jpg;962
8511;${city:capitalized}$: Tired of Fake News? SmartNews Has the Solution.;http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/807418830__eN03MtdE.jpg!-#@724x483;962
8512;${city:capitalized}$: Get the Latest Breaking News from SmartNews!;http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/807418830__eN03MtdE.jpg;962
8513;${city:capitalized}$: The Antidote To Fake News Has Arrived;http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/697822882__pHkwAxWX.jpg!-#@724x483;962
8514;${city:capitalized}$: Get the Latest Breaking News from SmartNews!;http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/TIB/679531892__Jcx5I3ij.jpg!-#@2120x1414;962
8515;${city:capitalized}$: See Why This News App is Winning Over America.;http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/697822882__pHkwAxWX.jpg!-#@724x483;962
8516;${city:capitalized}$: See Why This News App is Winning Over America.;http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/648158132__1pSXcqcy.jpg!-#@724x483;962
8517;He Saw A Homeless Man On The Streets What Happened Next Was Totally Unexpected;https://prod-pubplus-uploads.s3.amazonaws.com/c0d4ef24-4ac3-485b-9f1f-63a4a4896ef9.png!-#@1321x780;963
8518;He Saw A Homeless Man On The Streets What Happened Next Was Totally Unexpected;https://prod-pubplus-uploads.s3.amazonaws.com/e23b1e27-7992-466e-9697-c44699c7f2b3.png!-#@1146x780;963
8519;He Saw A Homeless Man On The Streets What Happened Next Was Totally Unexpected;https://prod-pubplus-uploads.s3.amazonaws.com/1c4acdb0-277d-4de2-b83e-8965ce8c9fb8.png!-#@1152x780;963
8520;A Homeless Man Receives A Mysterious Package;https://prod-pubplus-uploads.s3.amazonaws.com/67658d5e-2ebd-499a-9665-51a6c751d0a9.png!-#@1321x780;963
8521;Get the Facts and Your Rights on Mesothelioma from a Trusted Law Firm;http://cdn.taboola.com/libtrc/static/thumbnails/78e91cbb5531248430401a65ce7afd81.jpg!-#@1000x775;964
8522;Mesothelioma Victims: Find out your Rights from a Trusted Law Firm;http://cdn.taboola.com/libtrc/static/thumbnails/2781646c9aa13aa7922292ac26562f3a.jpg!-#@280x314;964
8523;Photos That Show What The Real Wild West Was Like;https://console.brax-cdn.com/creatives/e925ab50-2d55-405a-a03e-f0912dda6e2e/the-good-the-bad-the-ugly-still_7a12e00b350d6f953d6515c8a5da2a39.600x500.png!-#@600x500;965
8524;Discovered Photos Reveal What The Real Wild West Was Like;https://console.brax-cdn.com/creatives/e925ab50-2d55-405a-a03e-f0912dda6e2e/31-1_2a32cf1e9bbdec6f98a0ff7a19a23af2.600x500.png!-#@600x500;965
8525;Photos That Show What The Real Wild West Was Like;https://console.brax-cdn.com/creatives/e925ab50-2d55-405a-a03e-f0912dda6e2e/_c410b43a8293647aa599ae6eb68fe823.600x500.png!-#@600x500;965
8526;Photos That Show What The Real Wild West Was Like;https://console.brax-cdn.com/creatives/e925ab50-2d55-405a-a03e-f0912dda6e2e/58ebf4dda9da6_image_2a65897a57a1c612240a3e4829ad7b05.600x500.png!-#@600x500;965
8527;Wild West Photos Showing What Life Was Really Like;https://console.brax-cdn.com/creatives/e925ab50-2d55-405a-a03e-f0912dda6e2e/31-1_2a32cf1e9bbdec6f98a0ff7a19a23af2.600x500.png!-#@600x500;965
8528;Buffett's company reports a $1.1B 1Q loss on paper losses;https://storage.googleapis.com/afs-prod/media/media:b09e0224a3d5482ebd30bd503b0a7e9f/800.jpeg!-#@800x561;966
8529;The Latest: Berkshire Hathaway shareholders elect directors;https://storage.googleapis.com/afs-prod/media/media:1da2ab8c5f6e4b4293fd30e58e30524b/800.jpeg!-#@800x522;966
8530;Brigitte Nielsen Is 54 & Looks incredible;http://cdn.taboola.com/libtrc/static/thumbnails/7654f82e5c2f845450f59f6531eab2cd.jpg!-#@682x400;967
8531;'Twin Peaks' Actress Sherilyn Fenn is 53 & Looks incredible;http://cdn.taboola.com/libtrc/static/thumbnails/7ea43258a98478d70e36e2cecdda0ad7.jpg!-#@620x413;967
8532;Brigitte Nielsen Is 54 & Looks incredible;http://cdn.taboola.com/libtrc/static/thumbnails/dcbbb5e895ee855c88a5896c89801263.jpg!-#@488x750;967
8533;'Twin Peaks' Actress Sherilyn Fenn is 53 & Looks incredible;http://cdn.taboola.com/libtrc/static/thumbnails/387da67ef7657349ddba8a2955dddc42.jpg!-#@450x450;967
8534;'Twin Peaks' Actress Sherilyn Fenn is 53 & Looks incredible;http://cdn.taboola.com/libtrc/static/thumbnails/48b0fd044bf7b011e7fec3600992dc05.png!-#@300x300;967
8535;Brigitte Nielsen Is 54 & Looks incredible;http://cdn.taboola.com/libtrc/static/thumbnails/903e5deebc5f7884358453a6086151fd.jpg!-#@634x902;967
8536;What is driving investment in automation and robotics?;http://cdn.taboola.com/static/6c/6cfbe669-fa59-444e-bc9f-1acea2f9c2df.jpg!-#@600x500;968
8537;4 reasons why we think investor interest in robotics may have grown;http://cdn.taboola.com/static/28/2863b40c-adf7-4b58-a6e8-df1e5693fcc0.jpg!-#@600x500;968
8538;Dicas de culinria que iro mudar a sua vida!;https://console.brax-cdn.com/creatives/ffe53f04-2cb8-497d-854b-f0da46f55c62/yahoo-cuisine-8_1525704062.600x500.png!-#@600x500;969
8539;Super truques de cozinha testados e aprovados!;https://console.brax-cdn.com/creatives/ffe53f04-2cb8-497d-854b-f0da46f55c62/yahoo-cuisine-8_1525704062.600x500.png!-#@600x500;969
8540;Dicas de culinria que iro mudar a sua vida!;https://console.brax-cdn.com/creatives/ffe53f04-2cb8-497d-854b-f0da46f55c62/cuisine-8_1525704060.600x500.png!-#@600x500;969
8541;Dicas de culinria que iro mudar a sua vida!;https://console.brax-cdn.com/creatives/ffe53f04-2cb8-497d-854b-f0da46f55c62/yahoo-cuisine-9_1525704062.600x500.png!-#@600x500;969
8542;Super truques de cozinha testados e aprovados!;https://console.brax-cdn.com/creatives/ffe53f04-2cb8-497d-854b-f0da46f55c62/Untitled-3_1525704060.600x500.png!-#@600x500;969
8543;Estes truques de cozinha que mudam a vida;https://console.brax-cdn.com/creatives/ffe53f04-2cb8-497d-854b-f0da46f55c62/Untitled-3_1525704060.600x500.png!-#@600x500;969
8544;Estes truques de cozinha que mudam a vida;https://console.brax-cdn.com/creatives/ffe53f04-2cb8-497d-854b-f0da46f55c62/yahoo-cuisine-10_1525704063.600x500.png!-#@600x500;969
8545;Estes truques de cozinha que mudam a vida;https://console.brax-cdn.com/creatives/ffe53f04-2cb8-497d-854b-f0da46f55c62/yahoo-cuisine-7_1525704061.600x500.png!-#@600x500;969
8546;Super truques de cozinha testados e aprovados!;https://console.brax-cdn.com/creatives/ffe53f04-2cb8-497d-854b-f0da46f55c62/yahoo-cuisine-10_1525704063.600x500.png!-#@600x500;969
8547;Super truques de cozinha testados e aprovados!;https://console.brax-cdn.com/creatives/ffe53f04-2cb8-497d-854b-f0da46f55c62/cuisine-8_1525704060.600x500.png!-#@600x500;969
8548;People who live in ${region:capitalized}$ are eligible for these secret cruise offers;http://cdn.taboola.com/libtrc/static/thumbnails/1b7aa7ac45119ac156affa23d25788a6.jpg!-#@730x486;970
8549;Amazing Cruises at a Big Discount;http://cdn.taboola.com/libtrc/static/thumbnails/f62f1f0a8c478182b635d127c34ef324.jpg;970
8550;If you live in ${region:capitalized}$ you're eligible for these cruise offers;http://cdn.taboola.com/libtrc/static/thumbnails/1b7aa7ac45119ac156affa23d25788a6.jpg!-#@730x486;970
8551;If you live in ${region:capitalized}$ you're eligible for these cruise offers;http://cdn.taboola.com/libtrc/static/thumbnails/148f36411b61fca8c1fdbefab3cc1984.jpg!-#@957x633;970
8552;Have You Checked The Best Cruise Prices?;http://cdn.taboola.com/libtrc/static/thumbnails/862b9b938bf6c5a78ca57f3b0304ebb5.jpg;970
8553;If you live in ${region:capitalized}$ you're eligible for these secret cruise offers;http://cdn.taboola.com/libtrc/static/thumbnails/d60ba0517cf1164de1395d6099ddc504.jpg!-#@500x333;970
8554;New Site Compares the Best Cruise Deals;http://cdn.taboola.com/libtrc/static/thumbnails/6527d28ef0d26e9ccb7533bce7ada62b.jpg;970
8555;If you live in ${region:capitalized}$ you're eligible for these cruise offers;http://cdn.taboola.com/libtrc/static/thumbnails/d60ba0517cf1164de1395d6099ddc504.jpg!-#@500x333;970
8556;People who live in ${region:capitalized}$ are eligible for these secret cruise offers;http://cdn.taboola.com/libtrc/static/thumbnails/148f36411b61fca8c1fdbefab3cc1984.jpg!-#@957x633;970
8557;Rheumatoid Arthritis Pain Relief | Search RA Treatment Options;http://cdn.taboola.com/libtrc/static/thumbnails/2aa8a6183da5bda0484432b58004bd0b.jpg!-#@724x483;971
8558;Combat Arthritis Pain & Get More Mobility - Search RA Treatments;http://cdn.taboola.com/libtrc/static/thumbnails/b8632d1f83c0d7758575aa6ca2ff6b1a.jpg!-#@724x483;971
8559;Arthritis Knee Pain - Find Relief! Search RA Treatments;http://cdn.taboola.com/libtrc/static/thumbnails/886e9712f5850fdb735d548777144548.jpg!-#@3360x2240;971
8560;Rheumatoid Arthritis Pain Relief | Search RA Treatment Options;http://cdn.taboola.com/libtrc/static/thumbnails/16f260acbff145b87ad7928acdd47c91.jpg!-#@2068x1379;971
8561;Finding The Source of RA Pain | Search Rheumatoid Arthritis Treatments;http://cdn.taboola.com/libtrc/static/thumbnails/b2c7640b282c893264c782bb5190876c.jpg!-#@724x483;971
8562;Forrest Gump Producers Reveal What Jenny Actually Died From;https://console.brax-cdn.com/creatives/b86bbc0b-1fab-4ae3-9b34-fef78c1a7488/140702155001-05-forrest-gump-restricted-horizontal-large-gallery_6413ac4d8195b3e2f7e9820050926945.600x500.png!-#@600x500;972
8563;Iconic Forrest Gump Scene Has One Ridiculous Flaw No One Noticed;https://console.brax-cdn.com/creatives/b86bbc0b-1fab-4ae3-9b34-fef78c1a7488/gary-sinise-as-lt-dan-taylor-in-forrest-gump_c061311e465432e1da836e4c7429958f.600x500.png!-#@600x500;972
8564;The Forrest Gump Scene No One Ever Talked About;https://console.brax-cdn.com/creatives/b86bbc0b-1fab-4ae3-9b34-fef78c1a7488/afcf2ce594d4c32d1f22777354799c49_07a2697979089760b5334331a4034ce9.600x500.png!-#@600x500;972
8565;How Many of the Worlds Most Popular Airports Have You Been To?;https://i.imgur.com/ZwtbGs3.png!-#@902x582;973
8566;How Many of the Worlds Most Popular Airports Have You Been To?;https://i.imgur.com/7m3l1L5.png!-#@1156x760;973
8567;Ranked: 20 Most Popular Airports in the World;https://i.imgur.com/ZwtbGs3.png!-#@902x582;973
8568;20 Most Popular Airports on the Planet;https://i.imgur.com/yLDJB5P.jpg!-#@1782x1440;973
8569;Ranked: 20 Most Popular Airports in the World;https://i.imgur.com/yLDJB5P.jpg!-#@1782x1440;973
8570;115in;http://cdn.taboola.com/static/5e/5ed05287-2c97-435f-960f-adb85cd06059.jpg!-#@600x500;974
8571;115in;http://cdn.taboola.com/static/5f/5ff14fe6-da40-4515-970a-091335552c2a.jpg!-#@600x500;974
8572;115in;http://cdn.taboola.com/static/46/461e50d7-4a03-4f96-9add-34f2ece9f092.jpg!-#@600x500;974
8573;12115in;http://cdn.taboola.com/static/58/58c1dbf3-79a4-4690-ad87-a10d5d6ada19.jpg!-#@600x500;974
8574;;http://cdn.taboola.com/static/ce/ce347195-a071-49b0-a3cf-62eaf569f12f.jpg!-#@600x500;974
8575;115in;http://cdn.taboola.com/static/b7/b7a395a8-27d4-430b-9a21-b728bbe42c9b.jpg!-#@600x500;974
8576;;http://cdn.taboola.com/static/d0/d0b2dd88-5ad0-475c-adaf-1b4feae07441.jpg!-#@600x500;974
8577;115in;http://cdn.taboola.com/static/91/91665905-a2b3-402e-8f2e-e109be49cb93.jpg!-#@600x500;974
8578;;http://cdn.taboola.com/static/9e/9e59b77c-7120-4620-ada7-394ab586122f.jpg!-#@600x500;974
8579;Dog Couldnt Swim AnymoreYoung Man Came To The Rescue;https://prezna.com/get/_d_f7f-5103106952545631456.png!-#@600x500;975
8580;This Dog Was Drowning  Thankfully  Young Man Saved The Day;https://prezna.com/get/_d_n9X-2661746811137716945.jpg!-#@600x500;975
8581;This Dog Was Drowning  Thankfully  Young Man Saved The Day;https://prezna.com/get/_d_caO-3786214137283952716.jpg!-#@600x500;975
8582;Brave Young Man Dives Into Treacherous Waters To Save Drowning Dog;https://prezna.com/get/_d_n9X-2661746811137716945.jpg!-#@600x500;975
8583;Brave Young Man Dives Into Treacherous Waters To Save Drowning Dog;https://prezna.com/get/_d_caO-3786214137283952716.jpg!-#@600x500;975
8584;Dog Couldnt Swim AnymoreYoung Man Came To The Rescue;https://prezna.com/get/_d_n9X-2661746811137716945.jpg!-#@600x500;975
8585;Brave Young Man Dives Into Treacherous Waters To Save Drowning Dog;https://prezna.com/get/_d_f7f-5103106952545631456.png!-#@600x500;975
8586;Young Man's Race Against Time To Save Drowning Dog;https://prezna.com/get/5J1-3915109712302418021.jpg!-#@631x332;975
8587;Young Man's Race Against Time To Save Drowning Dog;https://prezna.com/get/_d_n9X-2661746811137716945.jpg!-#@600x500;975
8588;Brave Young Man Dives Into Treacherous Waters To Save Drowning Dog;https://prezna.com/get/5J1-3915109712302418021.jpg!-#@631x332;975
8589;Young Man's Race Against Time To Save Drowning Dog;https://prezna.com/get/_d_caO-3786214137283952716.jpg!-#@600x500;975
8590;This Dog Was Drowning  Thankfully  Young Man Saved The Day;https://prezna.com/get/_d_f7f-5103106952545631456.png!-#@600x500;975
8591;This Dog Was Drowning  Thankfully  Young Man Saved The Day;https://prezna.com/get/5J1-3915109712302418021.jpg!-#@631x332;975
8592;Dog Couldnt Swim AnymoreYoung Man Came To The Rescue;https://prezna.com/get/5J1-3915109712302418021.jpg!-#@631x332;975
8593;Young Man's Race Against Time To Save Drowning Dog;https://prezna.com/get/_d_f7f-5103106952545631456.png!-#@600x500;975
8594;Dog Couldnt Swim AnymoreYoung Man Came To The Rescue;https://prezna.com/get/_d_caO-3786214137283952716.jpg!-#@600x500;975
8595;Fashion Brands That Are A Perfect Fit For Women Over 50;http://www4.pictures.zimbio.com/mp/h-QehLzInVPx.jpg!-#@600x600;976
8596;30 Clothing Brands That Don't Just Cater To Millennials;http://www3.pictures.zimbio.com/mp/hKVqwd_dpIfx.jpg!-#@600x600;976
8597;Bored Of Your Wardrobe? These Brands Have What You Need;http://www1.pictures.zimbio.com/mp/SF8J8suFSMrx.jpg!-#@600x600;976
8598;Bob Barker is 94 & Has A Surprising Secret;http://cdn.taboola.com/libtrc/static/thumbnails/2265441e65e0ab280b29d46315cd1214.png!-#@430x371;977
8599;Bob Barker is 94 & Women Still Can't Resist Him;http://cdn.taboola.com/libtrc/static/thumbnails/564590ecfcc59af73b901a51d092c718.jpg!-#@620x350;977
8600;Take a Deep Breath Before You See What Bob Barker Looks Like At 94;http://cdn.taboola.com/libtrc/static/thumbnails/d63cd502db0c7287fd3086f1353daad2.jpg!-#@300x300;977
8601;Bob Barker is 94 & How He Looks Today is Incredible;http://cdn.taboola.com/libtrc/static/thumbnails/2265441e65e0ab280b29d46315cd1214.png!-#@430x371;977
8602;This Is What You Need To Know About Overclocking;https://img.gawkerassets.com/img/19c5myvmn34k8jpg/ku-xlarge.jpg!-#@640x360;978
8603;Looking At Overclocking Your PC? This Is What You Need To Know;https://edge.alluremedia.com.au/m/k/2016/06/computex-case-mods-19.jpg!-#@5201x3648;978
8604;Top 50 Most Popular And Ideal 60s Women;https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/50744357_a5ed96dd2d943ab31cb1b93f2ccebe8c.600x500.png!-#@600x500;979
8605;Top 50 Most Intriguing And Impeccable 60's Women;https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/2C0E6E6E00000578-0-image-a-3_1441701408472_7b54ca1f644f3a0c2a2840d9b933ec76.600x500.png!-#@600x500;979
8606;Top 50 Famous And Impeccable 60's Women;https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/2C0E6E6E00000578-0-image-a-3_1441701408472_7b54ca1f644f3a0c2a2840d9b933ec76.600x500.png!-#@600x500;979
8607;50 Top 60's Women Who Famous And Impeccable;https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/50744357_a5ed96dd2d943ab31cb1b93f2ccebe8c.600x500.png!-#@600x500;979
8608;Top 50 Most Intriguing And Impeccable 60's Women;https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/images_3__63aa5162d3d6137ad4210c6262bd3838.600x500.png!-#@600x500;979
8609;Top 50 Famous And Impeccable 60's Women;https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/50744357_a5ed96dd2d943ab31cb1b93f2ccebe8c.600x500.png!-#@600x500;979
8610;50 Top 60's Women Who Famous And Impeccable;https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/2C0E6E6E00000578-0-image-a-3_1441701408472_7b54ca1f644f3a0c2a2840d9b933ec76.600x500.png!-#@600x500;979
8611;Top 50 Famous And Impeccable 60's Women;https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/2DF099B900000578-0-image-m-24_1446218439165_b37da06fce98dd7ec202a3bcf58049ee.600x500.png!-#@600x500;979
8612;50 Top 60's Women Who Famous And Impeccable;https://console.brax-cdn.com/creatives/413616e9-2d20-42da-b174-109be505c845/2DF099B900000578-0-image-m-24_1446218439165_b37da06fce98dd7ec202a3bcf58049ee.600x500.png!-#@600x500;979
